Year,Season,Climate,City,Country,Age,Sex,thermal_preference,thermal_comfort,SET,air_temp_c,air_temp_f,operative_temp_c,air_velocity_ms,air_velocity_fpm
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,24.69,25,77,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.11,25,77,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,26.16,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,26.29,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,25.36,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.49,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.46,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.46,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.46,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,25.66,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.46,25.1,77.2,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,25.47,25.1,77.2,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,25.47,25.1,77.2,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,25.47,25.1,77.2,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,24.79,25.1,77.2,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.27,25.1,77.2,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,25.18,24.8,76.6,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,24.83,24.8,76.6,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,24.97,24.8,76.6,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,24.97,24.8,76.6,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,24.62,24.8,76.6,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.57,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.57,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.38,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.06,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.57,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,27.75,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.19,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.57,27.5,81.5,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,28.34,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.36,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.61,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.73,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.23,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.61,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.73,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.61,28.2,82.8,NA,0.2,39.37
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.72,28.3,82.9,NA,0.58,114.17
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.72,28.3,82.9,NA,0.58,114.17
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,25.58,28.3,82.9,NA,0.58,114.17
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,26.52,28.3,82.9,NA,0.58,114.17
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.18,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,27.18,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.39,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,26.59,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.39,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,26.53,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,26.59,28.5,83.3,NA,0.5,98.43
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,29.08,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,29.56,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,29.56,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,29.56,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,29.56,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,29.26,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,29.56,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,29.08,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,29.44,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,30.94,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,29.73,29.3,84.7,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,28.98,29.1,84.4,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.79,29.1,84.4,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.27,29.1,84.4,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,29.27,29.1,84.4,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.76,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.76,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.4,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.23,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.76,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.32,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.96,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.5,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.76,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.76,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,27.96,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.78,27.8,82,NA,0.07,13.78
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.32,27.2,81,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,28.26,27.7,81.9,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,28.07,27.7,81.9,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.58,27.2,81,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.49,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.49,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.49,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.62,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.1,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.49,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.49,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,27.81,27.4,81.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.64,27.7,81.9,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.64,27.7,81.9,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.64,27.7,81.9,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.77,27.7,81.9,NA,0.01,1.97
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.7,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.58,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.89,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.89,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.77,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.58,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.89,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.58,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.58,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.7,27.6,81.7,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.98,27.6,81.7,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.11,27.6,81.7,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.25,27.6,81.7,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.63,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,26.63,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,26.63,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.49,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.63,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.19,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.09,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,28.19,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,26.49,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.49,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.19,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.49,26.8,80.2,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.9,26.9,80.4,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.03,26.9,80.4,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.9,26.9,80.4,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,28.57,26.9,80.4,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.9,26.9,80.4,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.97,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.97,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.97,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.22,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.22,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.97,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,26.56,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.95,26,78.8,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.01,25.9,78.6,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.25,25.9,78.6,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,28.01,25.9,78.6,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.25,25.9,78.6,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,26.59,25.9,78.6,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.84,25.9,78.6,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.02,26.7,80.1,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.02,26.7,80.1,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.02,26.7,80.1,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.48,26.7,80.1,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.02,26.7,80.1,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.92,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.05,26.8,80.2,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,28.15,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,27.2,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.47,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,26.47,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.15,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,28.15,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.87,26.7,80.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.68,26.3,79.3,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.94,26.3,79.3,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.94,26.3,79.3,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,26.7,26.3,79.3,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.94,26.3,79.3,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.55,26.3,79.3,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.94,26.4,79.5,NA,0,0
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,26.8,26.4,79.5,NA,0,0
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.67,26.4,79.5,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.59,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.34,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.59,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.09,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.4,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.46,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.59,27.3,81.1,NA,0.08,15.75
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.49,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.12,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.12,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.62,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.49,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,29.12,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,29.12,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.49,27.3,81.1,NA,0.04,7.87
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,26.37,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.16,25.6,78.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,28,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.3,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.3,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.54,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.3,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,26.3,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,26.3,25.7,78.3,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.34,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.34,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.34,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,25.34,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.34,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,24.96,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,24.96,25.6,78.1,NA,0.02,3.94
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,25.42,25.2,77.4,NA,0.03,5.91
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,warmer,NA,28.62,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.62,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.37,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.88,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,27.88,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,28.25,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,28.07,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.88,27.3,81.1,NA,0.05,9.84
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,28.47,27.7,81.9,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,28.34,27.7,81.9,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,28.47,27.7,81.9,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,warmer,NA,28.34,27.7,81.9,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,28.47,27.7,81.9,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,28.47,27.7,81.9,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,no change,NA,27.91,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.85,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Female,cooler,NA,28.89,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.85,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.85,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.59,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.33,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.72,27.6,81.7,NA,0.12,23.62
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.66,27.4,81.3,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,no change,NA,27.66,27.4,81.3,NA,0.06,11.81
2012,Winter,Hot semi-arid,Hyderabad,India,NA,Male,cooler,NA,27.66,27.4,81.3,NA,0.06,11.81
